region,week,title,artist,url,best_viral_rank,avg_viral_rank,viral_days_on_chart,breakout_probability
Poland,2021-12-13,Coming for You (feat. A1 x J1),SwitchOTR,https://open.spotify.com/track/1xIqDFx3KdByBnKMlTECcM,41,42.0,2,0.27333967527964775
United Kingdom,2021-12-13,Make You Smile,"D-Block Europe, AJ Tracey",https://open.spotify.com/track/7au23Qf6zRs72N3RztqUQe,44,45.666666666666664,3,0.27329678970783255
Finland,2021-12-13,edamame (feat. Rich Brian),bbno$,https://open.spotify.com/track/5rW7qTn83sCKtqBoneJs63,40,43.714285714285715,7,0.2729466280403877
India,2021-12-13,No Lie - Remix,Dyma,https://open.spotify.com/track/25EEQ20yrf2cexjaH99VGg,41,44.285714285714285,7,0.2725209093776144
Italy,2021-12-13,Two Years Clear,Idi Akz,https://open.spotify.com/track/0wCWfjqo0FV1CDseDGD0cV,40,40.0,2,0.27233561661637923
Switzerland,2021-12-13,Fall in Love with You.,Montell Fish,https://open.spotify.com/track/31MQR9rOHRXyg4J01hRY1h,39,41.666666666666664,6,0.27221071675457664
New Zealand,2021-12-13,22 (Remix),"Lil Candy Paint, Bhad Bhabie",https://open.spotify.com/track/1Tfl1OLWRg2l2gmrLudDEL,42,45.666666666666664,6,0.27187439843532396
Spain,2021-12-13,Campanilla,"Miguel Cabrera, JART",https://open.spotify.com/track/36DvCOu4EPY4FZIbQNfPoC,45,47.0,4,0.2714610454581784
Mexico,2021-12-13,¿Qué Pasó Mi Amor?,Sabino,https://open.spotify.com/track/2Tc0Hpl8AhRoPvlrLISI2F,40,42.666666666666664,3,0.2714307424225747
Indonesia,2021-12-13,RING X RING,Billlie,https://open.spotify.com/track/4hfF0FOFcaiOtwY3NP5hnv,38,43.0,4,0.2713902382476224
New Zealand,2021-12-13,Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,28,34.0,6,0.27135140084717757
Bulgaria,2021-12-13,Jumpin (feat. Polo G),NLE Choppa,https://open.spotify.com/track/1z7LV5wkExwW8YJk0IrPUA,49,49.0,1,0.27122807086644196
United States,2021-12-13,For Granted,Lauren Spencer-Smith,https://open.spotify.com/track/3gMqdmE56zR4DyW1K0eClV,32,40.75,4,0.27122135861849
Nicaragua,2021-12-13,Cuarentena,Eladio Carrion,https://open.spotify.com/track/7zNGzcGEnfVld7PdlXSeSa,48,48.0,1,0.27116835224382796
Denmark,2021-12-13,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",https://open.spotify.com/track/6M47gaKejso9772SKTa3yH,39,41.833333333333336,6,0.2710020211400883
Peru,2021-12-13,My Universe,"Coldplay, BTS",https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI,50,50.0,1,0.27091148548303917
Israel,2021-12-13,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi,44,44.0,1,0.27003360933228715
Italy,2021-12-13,Dirty Little Animals (From the series Arcane League of Legends),BONES UK,https://open.spotify.com/track/2ZuDGsKSJpQdJmpknJ7ypF,48,48.333333333333336,3,0.26928550610576363
Argentina,2021-12-13,La Llamada,"Pusho, Myke Towers",https://open.spotify.com/track/4VlVJff7viYXRb7TbmXGGP,47,47.5,2,0.2692375523536088
Austria,2021-12-13,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",https://open.spotify.com/track/6M47gaKejso9772SKTa3yH,49,49.0,1,0.26837006923121
Luxembourg,2021-12-13,Akimbo,Ziak,https://open.spotify.com/track/4Btg1zMSYU2iJ0mQGQGokv,36,40.25,4,0.2683586161534452
Denmark,2021-12-13,Happier Than Ever,ASTN,https://open.spotify.com/track/7es56D0QedGMsK39wl2yFX,27,30.714285714285715,7,0.2681512336603623
Philippines,2021-12-13,You Right Luxurious,MysticHits,https://open.spotify.com/track/7xhXQdGtJHVo43caBC4xcF,39,41.0,3,0.2679018785295949
Turkey,2021-12-13,Dibine Kadar,Duman,https://open.spotify.com/track/5pbFyTdwtJVmZB5LXmccX4,37,40.42857142857143,7,0.2677537526133739
Italy,2021-12-13,Nothing,Bruno Major,https://open.spotify.com/track/2IAR0DziHCjSu16gR4ihvy,43,46.666666666666664,6,0.267533988904075
Nicaragua,2021-12-13,Monastery,"Ryan Castro, Feid",https://open.spotify.com/track/1JpzJfxjHGFUyTHXLZidok,49,49.0,1,0.2672249444311896
Hong Kong,2021-12-13,Playground (from the series Arcane League of Legends),Bea Miller,https://open.spotify.com/track/5f2zZawBtGBEw24ABweErz,47,47.0,1,0.26618927128450465
Canada,2021-12-13,Bijlee Bijlee,Harrdy Sandhu,https://open.spotify.com/track/1iZLpuGMr4tn1F5bZu32Kb,46,47.0,3,0.2659021533891827
Philippines,2021-12-13,Come Over (Again),Crawlers,https://open.spotify.com/track/4PDJDIdWxNN1AlnbrKkoPf,47,47.75,4,0.2654552611818909
Mexico,2021-12-13,Don Omar Rkt (Tengo el Pure),DJ Sebas,https://open.spotify.com/track/5boDCW4sxO9DQBlnwJuvpF,43,43.0,1,0.26522297132747785
Chile,2021-12-13,Ayer y Hoy,Julio Jaramillo,https://open.spotify.com/track/58J23cD4zeeidroDepVhX7,43,45.75,4,0.26518807094489755
Sweden,2021-12-13,Känns som 85,Andreas Mattsson,https://open.spotify.com/track/6h2Tx3KtOpYZ7fD4GqbDIY,41,44.166666666666664,6,0.264893745653389
Japan,2021-12-13,Lay It Down,benu,https://open.spotify.com/track/5szyt9qE6Afz6trppodIA8,48,48.0,1,0.2645242007417303
Austria,2021-12-13,Я буду ебать,"Moreart, IHI",https://open.spotify.com/track/3lFrFQcZWPLa8WEG7xoc4b,50,50.0,1,0.26445258946109945
Estonia,2021-12-13,Two Birds,Regina Spektor,https://open.spotify.com/track/2n0U2OG5d6TuW5mKx7YrC0,50,50.0,1,0.2642473485168454
Estonia,2021-12-13,Bananza (Belly Dancer),Akon,https://open.spotify.com/track/3BwkldhE22DdxOcXegF2Kv,50,50.0,1,0.2642473485168454
Denmark,2021-12-13,Super Gremlin,Kodak Black,https://open.spotify.com/track/4A8cWXxKfIL3lAyUDzXbCF,43,46.0,5,0.26423738183505946
United Kingdom,2021-12-13,4am,JBee,https://open.spotify.com/track/3jTWd38NseaNnSuIK2Ybsp,46,47.5,2,0.26403173389840545
Vietnam,2021-12-13,Dirty Little Animals (From the series Arcane League of Legends),BONES UK,https://open.spotify.com/track/2ZuDGsKSJpQdJmpknJ7ypF,47,47.0,1,0.26340834973633753
Japan,2021-12-13,ベテルギウス,Yuuri,https://open.spotify.com/track/2sf18cEv463VgqmdjDsFpw,32,35.0,7,0.2634012677647188
Poland,2021-12-13,Goodbye (from the series Arcane League of Legends),Ramsey,https://open.spotify.com/track/5QWjrWckcPcSVqQNfbD4Bc,37,41.142857142857146,7,0.26336784112286094
United Kingdom,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/6J4XizhuOlKmPWykPrHIrV,33,33.0,1,0.263234949767529
Denmark,2021-12-13,Nothing,Bruno Major,https://open.spotify.com/track/2IAR0DziHCjSu16gR4ihvy,43,46.75,4,0.26285834507726796
Netherlands,2021-12-13,New Tattoo,Brian Dunne,https://open.spotify.com/track/7plFqlUQNH3hyCeVJdORnH,20,30.428571428571427,7,0.2625241255324759
Belgium,2021-12-13,Nothing,Bruno Major,https://open.spotify.com/track/2IAR0DziHCjSu16gR4ihvy,44,44.0,2,0.2606860710832115
France,2021-12-13,Snakes (from the series Arcane League of Legends),"MIYAVI, PVRIS",https://open.spotify.com/track/7LmyUD78mtwBDzgVV4P5F4,48,48.5,2,0.2602846746183097
Switzerland,2021-12-13,Ma colombe - German Remix,"Nej, Lune",https://open.spotify.com/track/3eHXManuHWprZC5hBTGwE4,45,47.4,5,0.25986917761947703
Mexico,2021-12-13,No Paras de Hacerme Feliz,La Fiera de Ojinaga,https://open.spotify.com/track/5bP1RCdGcUxkwASwKAbPHa,44,47.8,5,0.25980097564706134
Spain,2021-12-13,Salimo de Noche,"Tiago PZK, Trueno",https://open.spotify.com/track/6P096SaOzrgGxs8NWOfX7M,50,50.0,2,0.25955840633894794
Poland,2021-12-13,NEW MAGIC WAND,"Tyler, The Creator",https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf,43,45.666666666666664,3,0.2588280063141838
Hong Kong,2021-12-13,倒轉地球,Andy Lau,https://open.spotify.com/track/2sOVCQC2ggsXGoCu1PprPy,49,49.0,1,0.25843211481386064
Denmark,2021-12-13,Julesang,"GO'NOVA, Joey Moe",https://open.spotify.com/track/7f7JCmqfeAhWVvNPjVed4H,40,47.0,6,0.2578754188431786
Mexico,2021-12-13,Tírame Un Hello,Ramon Vega,https://open.spotify.com/track/29gcdJL6O6K11Z4eV8Qhk6,45,45.0,1,0.25748409353450835
Japan,2021-12-13,Change the world,Penthouse,https://open.spotify.com/track/7vDP2DuhXm3n3JKxkxc5mm,50,50.0,1,0.2567985863285912
France,2021-12-13,La Quête,Orelsan,https://open.spotify.com/track/0w6lsLBvhtGcqMYA7MB7r6,41,45.857142857142854,7,0.25664942621773285
Norway,2021-12-13,Chandelier,Will Paquin,https://open.spotify.com/track/3REELyDyt5SPKX2387Zubv,24,31.714285714285715,7,0.2566409204198388
France,2021-12-13,Bruxelles je t’aime,Angèle,https://open.spotify.com/track/0iqk44gA8PaId0Fwa6eesN,49,49.5,2,0.2564438508477449
Germany,2021-12-13,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",https://open.spotify.com/track/6M47gaKejso9772SKTa3yH,46,48.666666666666664,6,0.2561727436784275
Brazil,2021-12-13,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi,47,48.0,2,0.2555895746166456
Switzerland,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/6J4XizhuOlKmPWykPrHIrV,24,24.0,1,0.2552700166098761
Singapore,2021-12-13,I Love You So,The Walters,https://open.spotify.com/track/4SqWKzw0CbA05TGszDgMlc,50,50.0,1,0.2551809633858661
Japan,2021-12-13,トラボルタカスタム - From THE FIRST TAKE,"梅田サイファー, H.Teflon",https://open.spotify.com/track/0oqpKwNSfXhgnRfCPxay5Y,42,44.5,2,0.2551749536244779
United Kingdom,2021-12-13,Boho Days,"Andrew Garfield, Robin de Jesus, Alexandra Shipp, Joshua Henry, Vanessa Hudgens",https://open.spotify.com/track/7k5agf3Bo48jyzXrvrMuhb,45,46.8,5,0.2551022701948072
Finland,2021-12-13,Overseas,"D-Block Europe, Central Cee",https://open.spotify.com/track/337kcYVjYXdLBItCw9ry3b,45,46.0,3,0.2545912099152974
Japan,2021-12-13,XO,Nidra Assassin,https://open.spotify.com/track/2pmuJWZ4bPhqVXkbDnPe2C,32,40.5,4,0.2542004684157454
Colombia,2021-12-13,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC,37,41.5,2,0.25397085680924997
Norway,2021-12-13,Bella Ciao,"Izabell, Kriminell Kunst",https://open.spotify.com/track/7z9Aqb5WrAf8v2UyWXKzle,34,40.333333333333336,3,0.25387412471240894
Chile,2021-12-13,The Feels,TWICE,https://open.spotify.com/track/1qE8DOtw7zdXHMgZm20eLM,42,45.6,5,0.25386549155590576
Luxembourg,2021-12-13,Nothing,Bruno Major,https://open.spotify.com/track/2IAR0DziHCjSu16gR4ihvy,42,42.0,1,0.25351414105805997
Poland,2021-12-13,Brejdaki,Kacperczyk,https://open.spotify.com/track/1M0D99wGaeyFj9bcqEE25t,46,48.0,2,0.2535060771983454
Netherlands,2021-12-13,Adem Je In,S10,https://open.spotify.com/track/7e7ocOYawPq1blKae4CD8r,43,43.0,1,0.25280309654289423
Poland,2021-12-13,all I want is you,"Rebzyyx, hoshie star",https://open.spotify.com/track/7lOvJBqH38ZY59eLU7bioq,44,46.8,5,0.25266338910971486
India,2021-12-13,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC,20,27.0,7,0.25260565689987513
Finland,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/6J4XizhuOlKmPWykPrHIrV,30,30.0,1,0.25244856406552446
Russia,2021-12-13,Dirty Little Animals (From the series Arcane League of Legends),BONES UK,https://open.spotify.com/track/2ZuDGsKSJpQdJmpknJ7ypF,47,48.5,4,0.25200256372533586
Russia,2021-12-13,Fahrradsattel,K3MP3R,https://open.spotify.com/track/2ictTGGqzNOZMaH7VYawxo,46,48.0,5,0.2517232152882663
Japan,2021-12-13,Talking Box,WurtS,https://open.spotify.com/track/7fru0rxutpi08K7Q112saF,46,46.5,6,0.2515119404735437
Denmark,2021-12-13,Santa Lucia,"DR PigeKoret, Phillip Faber, DR BørneKoret",https://open.spotify.com/track/0IuMD5lNRjGFgeam26PcuN,30,34.42857142857143,7,0.2513449430558176
Russia,2021-12-13,Хасбики,Валентин Дядька,https://open.spotify.com/track/1ds37jXl2UMJHt2twM1rZK,18,29.428571428571427,7,0.25117787715683265
Japan,2021-12-13,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,35,40.0,7,0.25113636753136886
Australia,2021-12-13,Baby We On (feat. EJ),Lisi,https://open.spotify.com/track/6B2XQVpketLZ87ave84dj3,48,48.5,2,0.2509029061574035
Denmark,2021-12-13,Habibi,"Ricky Rich, ARAM Mafia",https://open.spotify.com/track/5lrq8sHObtY0xMmF7Ukzl7,45,45.0,3,0.25078802142704876
Brazil,2021-12-13,Two Birds,Regina Spektor,https://open.spotify.com/track/2n0U2OG5d6TuW5mKx7YrC0,49,49.0,1,0.25057852039763745
Switzerland,2021-12-13,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",https://open.spotify.com/track/6M47gaKejso9772SKTa3yH,45,47.6,5,0.2501196733279337
Norway,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/6J4XizhuOlKmPWykPrHIrV,30,30.0,1,0.24996333132954074
Poland,2021-12-13,Jazda,Kinny Zimmer,https://open.spotify.com/track/2ZNjvhXrpMqllvFQtJrStr,31,36.0,5,0.24986148536149969
Finland,2021-12-13,La Espada,Eternal Raijin,https://open.spotify.com/track/6w969Gr8VhF02vaHs67oo9,50,50.0,1,0.2497842515165742
Finland,2021-12-13,Bananza (Belly Dancer),Akon,https://open.spotify.com/track/0dNPpDFdvzj6XFIRzg2hmp,50,50.0,1,0.2497842515165742
Spain,2021-12-13,Snakes (from the series Arcane League of Legends),"MIYAVI, PVRIS",https://open.spotify.com/track/7LmyUD78mtwBDzgVV4P5F4,47,48.333333333333336,3,0.24972610290643754
Finland,2021-12-13,Shadowminds,The Halo Effect,https://open.spotify.com/track/47qV9FAvLMUi5Ui6aTtyNT,32,37.285714285714285,7,0.24963426037853076
Russia,2021-12-13,Rich Boy,loverlux,https://open.spotify.com/track/4Viix1vJBcuBDjZ48lwcLc,36,37.666666666666664,3,0.24949621689780435
Russia,2021-12-13,MIDDLE OF THE NIGHT,Elley Duhé,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,45,47.142857142857146,7,0.24917249482332057
Poland,2021-12-13,ŚMIECI,Rusina,https://open.spotify.com/track/5FjVkKcq4NEUp5cq6vwLyl,45,48.2,5,0.24874538085179956
South Korea,2021-12-13,LA FAMA (with The Weeknd),ROSALÍA,https://open.spotify.com/track/6dmXZ9B5HdFAyzHeTneYBK,44,46.5,2,0.24768519771904965
Turkey,2021-12-13,Bırak Öyle Kalsın,Apoflex,https://open.spotify.com/track/6SWauCpz2M320spge2d7LZ,34,34.0,1,0.24739277418534553
Netherlands,2021-12-13,My Humps,"Joshwa, Lee Foss",https://open.spotify.com/track/5WoBAyXaOnKEfvsZocrPeT,47,48.666666666666664,3,0.2472675372876318
Switzerland,2021-12-13,4:00A.M.,Taeko Onuki,https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg,34,42.285714285714285,7,0.24705885430789173
Finland,2021-12-13,Chandelier,Will Paquin,https://open.spotify.com/track/3REELyDyt5SPKX2387Zubv,36,44.5,6,0.24675122424942794
Italy,2021-12-13,Quello che fa male,LDA,https://open.spotify.com/track/1LNWoDTDsfIt9I4WM68xEa,47,48.0,3,0.2466701245279477
Germany,2021-12-13,California Dreamin' (feat. High Jinx),Chris Lorenzo,https://open.spotify.com/track/4ASOMWcJUrwEpjJy4GEijz,47,48.42857142857143,7,0.2466371223195329
Colombia,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/6J4XizhuOlKmPWykPrHIrV,40,40.0,1,0.24656944082441873
Spain,2021-12-13,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC,45,48.0,4,0.2458919956484509
Germany,2021-12-13,2 Gesichter,"Rosc, Yung Jannky",https://open.spotify.com/track/2RPpPcyHKJtRQOZSY6nJU0,25,34.42857142857143,7,0.24575246736133988
Philippines,2021-12-13,Easy On Me,Adele,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds,45,48.166666666666664,6,0.24538532416803682
United States,2021-12-13,Dirty Little Animals (From the series Arcane League of Legends),BONES UK,https://open.spotify.com/track/2ZuDGsKSJpQdJmpknJ7ypF,46,48.25,4,0.24518173279819383
Chile,2021-12-13,LA FAMA (with The Weeknd),ROSALÍA,https://open.spotify.com/track/6dmXZ9B5HdFAyzHeTneYBK,47,47.0,1,0.24511890618088358
Finland,2021-12-13,Want me!!?,"Cl4pers, noevdv",https://open.spotify.com/track/115iPhBHB5BBzjLCZFfvTt,43,45.0,2,0.24465638703461387
Chile,2021-12-13,Locura y Maldad,Cris Mj,https://open.spotify.com/track/2dG8CDU9UBem2ReYcLafDt,46,47.0,3,0.2441791322894529
New Zealand,2021-12-13,Fall in Love with You.,Montell Fish,https://open.spotify.com/track/31MQR9rOHRXyg4J01hRY1h,40,42.333333333333336,3,0.24373784331613643
Netherlands,2021-12-13,Wijze Les,Ginger,https://open.spotify.com/track/4ObKJluVIIqVjKw7uEvyoP,36,42.0,6,0.24369751787204522
Sweden,2021-12-13,4:00A.M.,Taeko Onuki,https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg,36,41.57142857142857,7,0.24340865100817585
Japan,2021-12-13,Rawww,youra,https://open.spotify.com/track/1yHU5jp5oLtqxZAiv66L0K,45,46.25,4,0.24317013305769766
Turkey,2021-12-13,10 NUMARA,Lvbel C5,https://open.spotify.com/track/6GDpxEOvaXS0nbqSrFtDAQ,45,47.4,5,0.2430371654212666
Belgium,2021-12-13,Le Bled,"Cristian D, Brysa",https://open.spotify.com/track/5jHfomwwBzN6rD2ByERafC,42,45.0,3,0.24294520136780354
Finland,2021-12-13,Sahara,Hensonn,https://open.spotify.com/track/6nqdgUTiWt4JbABDurkxMI,35,38.333333333333336,3,0.24258743342515757
Canada,2021-12-13,DESIRES,"AP Dhillon, Gurinder Gill, Various Artists",https://open.spotify.com/track/5pcmtf1lwrMqmAWWm248fY,46,47.0,3,0.2425762031027473
Mexico,2021-12-13,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi,49,49.0,1,0.24245503799376705
New Zealand,2021-12-13,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC,42,43.0,2,0.24173507058041865
Japan,2021-12-13,高二 (一留),"KO-ney, Ryofu Karuma",https://open.spotify.com/track/3y2L1kjMhgUj2DNmumQxaG,44,47.0,3,0.24153278793787886
Turkey,2021-12-13,Sevilmemişim,Nasıl Derler Bilirsin,https://open.spotify.com/track/4gc9Vy8b38MmAKJ6LzzddX,49,49.5,2,0.24112501517998255
France,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/6J4XizhuOlKmPWykPrHIrV,40,40.0,1,0.2403339259336228
Netherlands,2021-12-13,Goodbye (from the series Arcane League of Legends),Ramsey,https://open.spotify.com/track/5QWjrWckcPcSVqQNfbD4Bc,26,37.142857142857146,7,0.23964785201956607
Germany,2021-12-13,Dynasties & Dystopia (from the series Arcane League of Legends),"Denzel Curry, Gizzle, Bren Joy",https://open.spotify.com/track/5EIkdrmuu2xkoQWOWjoeFY,45,47.25,4,0.23903505646498768
Chile,2021-12-13,"No Tengo Hambre, Tengo Ansiedad",Alan Sutton y las criaturitas de la ansiedad,https://open.spotify.com/track/0kqWb82ACdjcObDqDqD0zg,48,49.0,2,0.23895042614719042
Canada,2021-12-13,What Could Have Been feat. Ray Chen (from the series Arcane League of Legends),Sting,https://open.spotify.com/track/4Oih3RDrSFg3afaOphBVuy,47,48.0,3,0.23891229210698522
Finland,2021-12-13,Snakes (from the series Arcane League of Legends),"MIYAVI, PVRIS",https://open.spotify.com/track/7LmyUD78mtwBDzgVV4P5F4,41,44.0,5,0.23883649822650863
Luxembourg,2021-12-13,Я буду ебать,"Moreart, IHI",https://open.spotify.com/track/3lFrFQcZWPLa8WEG7xoc4b,46,46.0,1,0.23864233253326061
Indonesia,2021-12-13,BALE PULANG II,"Gihon Marel, Eno Smaper",https://open.spotify.com/track/6niZiSjWo2xQRjrEElznQR,49,49.0,1,0.238072932654788
Sweden,2021-12-13,Seventeen Going Under,Sam Fender,https://open.spotify.com/track/5rF6YUIlgiat22OT1lWspJ,48,49.666666666666664,3,0.23748267792218258
India,2021-12-13,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",https://open.spotify.com/track/6M47gaKejso9772SKTa3yH,38,42.285714285714285,7,0.23745574193607588
Japan,2021-12-13,GOD SAVE THE わーるど,GING NANG BOYZ,https://open.spotify.com/track/7dBw6BCXQ5ZDEhhCA1QoSX,47,48.0,2,0.237148008590147
Japan,2021-12-13,Spin The Planet,DEAN FUJIOKA,https://open.spotify.com/track/7IXOJDU2BrR9eUFhLFhgwP,39,39.0,2,0.23710237062981246
Denmark,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/6J4XizhuOlKmPWykPrHIrV,27,27.0,1,0.2368378282898979
Netherlands,2021-12-13,QR-Code,Skiezo,https://open.spotify.com/track/2uNRVgq8jyi9cKvSIDLdIk,45,47.0,2,0.2350761216948234
New Zealand,2021-12-13,Dynasties & Dystopia (from the series Arcane League of Legends),"Denzel Curry, Gizzle, Bren Joy",https://open.spotify.com/track/5EIkdrmuu2xkoQWOWjoeFY,50,50.0,2,0.234959743919488
New Zealand,2021-12-13,Last Time,Subsonic,https://open.spotify.com/track/2L1aZnDDgVANTgIKGCI5co,38,42.0,4,0.23443778038007732
United Kingdom,2021-12-13,Dirty Little Animals (From the series Arcane League of Legends),BONES UK,https://open.spotify.com/track/2ZuDGsKSJpQdJmpknJ7ypF,38,42.6,5,0.23415658098241862
Ireland,2021-12-13,For Granted,Lauren Spencer-Smith,https://open.spotify.com/track/3gMqdmE56zR4DyW1K0eClV,50,50.0,1,0.2338119222395578
Denmark,2021-12-13,4:00A.M.,Taeko Onuki,https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg,33,35.0,2,0.23337814202807586
India,2021-12-13,Can I Have the Day With You (feat. Michelle),Sam Ock,https://open.spotify.com/track/11Ymr6CyK8qRVtvfSBdPoX,41,45.4,5,0.2325971644199346
Russia,2021-12-13,Goodbye (from the series Arcane League of Legends),Ramsey,https://open.spotify.com/track/5QWjrWckcPcSVqQNfbD4Bc,25,30.142857142857142,7,0.23253558512539887
South Korea,2021-12-13,Run away with me,Mingginyu,https://open.spotify.com/track/0AgsvBRorqrr4eWvKVzPOj,49,49.0,1,0.2324380597330627
India,2021-12-13,Bananza (Belly Dancer),Akon,https://open.spotify.com/track/3BwkldhE22DdxOcXegF2Kv,26,32.0,5,0.23232460138140792
Luxembourg,2021-12-13,The Funeral,Band of Horses,https://open.spotify.com/track/5lRzWDEe7UuedU2QPsFg0K,48,48.0,1,0.2314347550905764
Norway,2021-12-13,Blitzkrieg 2022 - Drammen,"Kris Winther, SuperJonny, Rapposaurus Rex, LamboLaz",https://open.spotify.com/track/4qkchijBTUVzbQt9jbPv9k,31,37.714285714285715,7,0.23115759813001407
Norway,2021-12-13,Move Your Body,"Öwnboss, Sevek",https://open.spotify.com/track/6GomT970rCOkKAyyrwJeZi,42,43.833333333333336,6,0.2304508085979938
Russia,2021-12-13,Не упоминай Бруно,"Юлия Чуракова, Михаил Хрусталев, Ксения Рассомахина, Никита Лелявин, Елизавета Шэйх, Регина Тодоренко",https://open.spotify.com/track/3tShSPzvnqOleEO5F8NCZP,43,43.5,2,0.22998485747876643
Philippines,2021-12-13,"Time Goes ""Bye""",Jex Nwalor,https://open.spotify.com/track/5JIkpWBTRbDUacnjHeBwt9,48,49.333333333333336,3,0.22991278983573432
Netherlands,2021-12-13,Oase,"$hirak, Idaly, KA, Willem",https://open.spotify.com/track/0caMN9pj7yQkSs3MM0QXG8,44,46.0,4,0.22975567408579295
Sweden,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/6J4XizhuOlKmPWykPrHIrV,32,32.0,1,0.22860541664481013
Colombia,2021-12-13,El Farol Borracho,Joaquin Bedoya,https://open.spotify.com/track/77SZ5DMO9HxHAW9kKkNcPS,45,45.0,1,0.22842630957723956
Finland,2021-12-13,abcdefu (angrier),GAYLE,https://open.spotify.com/track/1EQFOouqdKYdpbNoOHRVO2,29,32.0,7,0.22833053655001914
Belgium,2021-12-13,LA FAMA (with The Weeknd),ROSALÍA,https://open.spotify.com/track/6dmXZ9B5HdFAyzHeTneYBK,47,47.5,2,0.22790145844717835
India,2021-12-13,Gutt Ch Paranda,"Preet Sandhu, Sobha, Deep Sandhu",https://open.spotify.com/track/4NyKTeLnNmWuwrYYUkak6d,47,48.25,4,0.22769531502387952
India,2021-12-13,Ad Kolima,"Demeter, ISHNLV",https://open.spotify.com/track/228KhdItMua78vrhM342UT,27,32.42857142857143,7,0.2276043569459969
Spain,2021-12-13,Volamos,Luani,https://open.spotify.com/track/3l0EY7Dx73UdJL1YYCfHWW,45,47.0,3,0.22746389805442874
India,2021-12-13,Excuses,"AP Dhillon, Gurinder Gill, Intense",https://open.spotify.com/track/29m79w9xPMH4YCD6r8JSmV,48,49.0,2,0.22618763375611337
Japan,2021-12-13,DOWN,DADA,https://open.spotify.com/track/7exa1opd1nGdlWFhV3x48R,45,48.2,5,0.226092260938823
Turkey,2021-12-13,Commitment Issues,Central Cee,https://open.spotify.com/track/0UCKUJU94sx8XBQnaNsRkB,39,42.5,2,0.2259280526551253
Denmark,2021-12-13,Dynasties & Dystopia (from the series Arcane League of Legends),"Denzel Curry, Gizzle, Bren Joy",https://open.spotify.com/track/5EIkdrmuu2xkoQWOWjoeFY,28,38.2,5,0.22546919036726673
Finland,2021-12-13,Finlandia-Hymni,"Jean Sibelius, Polyteknikkojen Kuoro",https://open.spotify.com/track/6Dv2vD63zZlK0osDXR6yPr,20,30.5,2,0.2248280736710004
Finland,2021-12-13,4:00A.M.,Taeko Onuki,https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg,33,39.333333333333336,3,0.22418555995444495
Denmark,2021-12-13,4am,JBee,https://open.spotify.com/track/3jTWd38NseaNnSuIK2Ybsp,39,42.0,7,0.22389455119381013
Japan,2021-12-13,君と癖,yutori,https://open.spotify.com/track/4bpZMZWxnYc9zDejhHgjbN,34,40.25,4,0.2238715642196958
Denmark,2021-12-13,D O D O,Tayc,https://open.spotify.com/track/7fWotHT92my4vLN713vFTa,30,37.2,5,0.22355025761523933
